problem,nl_goal,gt_pddl_goal,codex_raw_goals,codex_preprocessed_goal,correct_pddl_goal
train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222429_992578,put the sponge on the shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o DishSpongeType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-DishSponge-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-DishSponge-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-DishSponge-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-DishSponge-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o DishSpongeType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o DishSpongeType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r))))
)",False
train/pick_clean_then_place_in_recep-Pot-None-Shelf-1/trial_T20190908_001818_534745,place a pot with water on a shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n                (holds ?o ?water) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r))))
)",False
train/pick_clean_then_place_in_recep-Pot-None-Shelf-1/trial_T20190908_001818_534745,place a pot with water on a shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n                (holds ?o ?water) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Pot-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_and_place_simple-Plunger-None-Cabinet-405/trial_T20190908_120726_695995,move the plunger from next to the toilet to the cupboard under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-Plunger-None-Sink\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r SinkType)\n                (inReceptacle ?o ?r) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cupboard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ol - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CupboardType)\n                (receptacleAtLocation ?r ?ol)\n                (objectAtLocation ?o ?l)\n                (atLocation ?o ?l) \n                (atLocation ?r ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o - object)\n        (exists (?l1 - location)\n        (exists (?l2 - location)\n            (and \n                (objectType ?o PlungerType)\n                (receptacleType ?r1 ToiletType)\n                (receptacleType ?r2 SinkBasinType)\n                (objectAtLocation ?r2 ?l2)\n                (objectAtLocation ?o ?l1)\n                (atLocation ?r1 ?l1)\n                (atLocation ?r2 ?l2)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CabinetType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlungerType)
		(receptacleType ?r CabinetType)
		(inReceptacle ?o ?r))))
)",True
train/pick_and_place_simple-Plunger-None-Cabinet-405/trial_T20190908_120726_695995,move the plunger from next to the toilet to the cupboard under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-Plunger-None-Sink\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r SinkType)\n                (inReceptacle ?o ?r) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cupboard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ol - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CupboardType)\n                (receptacleAtLocation ?r ?ol)\n                (objectAtLocation ?o ?l)\n                (atLocation ?o ?l) \n                (atLocation ?r ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o - object)\n        (exists (?l1 - location)\n        (exists (?l2 - location)\n            (and \n                (objectType ?o PlungerType)\n                (receptacleType ?r1 ToiletType)\n                (receptacleType ?r2 SinkBasinType)\n                (objectAtLocation ?r2 ?l2)\n                (objectAtLocation ?o ?l1)\n                (atLocation ?r1 ?l1)\n                (atLocation ?r2 ?l2)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CabinetType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?ol - location)
(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o PlungerType)
		(receptacleAtLocation ?r ?ol)
		(objectAtLocation ?o ?l))))))
)",True
train/pick_and_place_simple-Plunger-None-Cabinet-405/trial_T20190908_120726_695995,move the plunger from next to the toilet to the cupboard under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-Plunger-None-Sink\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r SinkType)\n                (inReceptacle ?o ?r) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cupboard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ol - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CupboardType)\n                (receptacleAtLocation ?r ?ol)\n                (objectAtLocation ?o ?l)\n                (atLocation ?o ?l) \n                (atLocation ?r ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o - object)\n        (exists (?l1 - location)\n        (exists (?l2 - location)\n            (and \n                (objectType ?o PlungerType)\n                (receptacleType ?r1 ToiletType)\n                (receptacleType ?r2 SinkBasinType)\n                (objectAtLocation ?r2 ?l2)\n                (objectAtLocation ?o ?l1)\n                (atLocation ?r1 ?l1)\n                (atLocation ?r2 ?l2)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CabinetType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r2 - receptacle)
(exists (?r1 - receptacle)
(exists (?o - object)
(exists (?l1 - location)
(and 
		(objectType ?o PlungerType)
		(receptacleType ?r1 ToiletType)
		(receptacleType ?r2 SinkBasinType)
		(objectAtLocation ?o ?l1))))))
)",True
train/pick_and_place_simple-Plunger-None-Cabinet-405/trial_T20190908_120726_695995,move the plunger from next to the toilet to the cupboard under the sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlungerType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r) 
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-Plunger-None-Sink\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r SinkType)\n                (inReceptacle ?o ?r) \n            )\n    )))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cupboard\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ol - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CupboardType)\n                (receptacleAtLocation ?r ?ol)\n                (objectAtLocation ?o ?l)\n                (atLocation ?o ?l) \n                (atLocation ?r ?l)\n            )\n    ))))', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o - object)\n        (exists (?l1 - location)\n        (exists (?l2 - location)\n            (and \n                (objectType ?o PlungerType)\n                (receptacleType ?r1 ToiletType)\n                (receptacleType ?r2 SinkBasinType)\n                (objectAtLocation ?r2 ?l2)\n                (objectAtLocation ?o ?l1)\n                (atLocation ?r1 ?l1)\n                (atLocation ?r2 ?l2)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-Plunger-None-Cabinet\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PlungerType) \n                (receptacleType ?r CabinetType)\n                (inReceptacle ?o ?r) \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PlungerType)
		(inReceptacle ?o ?r))))
)",True
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101216_297477,"pick up knife , cut tomato , place tomato in the fridge , remove from fridge , place on table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-TomatoSliced-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-Knife-None-Table\n\n;; PDDL Goal: \n(:goal\n    (exists (?r - receptacle)\n    (exists (?o - object)\n        (and \n            (objectType ?o KnifeType) \n            (receptacleType ?r TableType)\n            (inReceptacle ?o ?r) \n        )\n)))', ';; Simplified Goal: \npick_cook_then_place_in_recep-TomatoSliced-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_slice_pick_cool_then_place_in_recep- TomatoSliced-None-Fridge\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r1 FridgeType)\n                (receptacleType ?r2 CounterTopType)\n                (inReceptacle ?o ?r1)\n                (coolable ?o)\n                (isCool ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n                (inReceptacle ?o ?r2) \n            )\n    ))))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))
)",False
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101216_297477,"pick up knife , cut tomato , place tomato in the fridge , remove from fridge , place on table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-TomatoSliced-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-Knife-None-Table\n\n;; PDDL Goal: \n(:goal\n    (exists (?r - receptacle)\n    (exists (?o - object)\n        (and \n            (objectType ?o KnifeType) \n            (receptacleType ?r TableType)\n            (inReceptacle ?o ?r) \n        )\n)))', ';; Simplified Goal: \npick_cook_then_place_in_recep-TomatoSliced-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_slice_pick_cool_then_place_in_recep- TomatoSliced-None-Fridge\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r1 FridgeType)\n                (receptacleType ?r2 CounterTopType)\n                (inReceptacle ?o ?r1)\n                (coolable ?o)\n                (isCool ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n                (inReceptacle ?o ?r2) \n            )\n    ))))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(inReceptacle ?o ?r))))
)",False
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101216_297477,"pick up knife , cut tomato , place tomato in the fridge , remove from fridge , place on table.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_and_place_simple-TomatoSliced-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r) \n                (sliceable ?o)\n                (isSliced ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_and_place_simple-Knife-None-Table\n\n;; PDDL Goal: \n(:goal\n    (exists (?r - receptacle)\n    (exists (?o - object)\n        (and \n            (objectType ?o KnifeType) \n            (receptacleType ?r TableType)\n            (inReceptacle ?o ?r) \n        )\n)))', ';; Simplified Goal: \npick_cook_then_place_in_recep-TomatoSliced-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))', ';; Simplified Goal: \npick_slice_pick_cool_then_place_in_recep- TomatoSliced-None-Fridge\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r1 - receptacle)\n        (exists (?r2 - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r1 FridgeType)\n                (receptacleType ?r2 CounterTopType)\n                (inReceptacle ?o ?r1)\n                (coolable ?o)\n                (isCool ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n                (inReceptacle ?o ?r2) \n            )\n    ))))']","(:goal
	(exists (?r2 - receptacle)
(exists (?r1 - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r1 FridgeType)
		(receptacleType ?r2 CounterTopType)
		(inReceptacle ?o ?r1)
		(coolable ?o)
		(isCool ?o)
		(sliceable ?o)
		(isSliced ?o)
		(inReceptacle ?o ?r2)))))
)",False
train/pick_heat_then_place_in_recep-Cup-None-Fridge-22/trial_T20190908_072702_772430,place a heated cup inside the refrigerator.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CupType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Fridge\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r FridgeType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Fridge\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r FridgeType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Fridge\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r FridgeType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Fridge\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r FridgeType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CupType)
		(receptacleType ?r FridgeType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",True
train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000922_271997,place a rinsed tomato on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_clean_then_place_in_recep-Tomato-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))', 'pick_clean_then_place_in_recep-Tomato-None-CoffeeTable', ';; Simplified Goal: \npick_clean_then_place_in_recep-Tomato-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))', ';; Simplified Goal: \npick_clean_then_place_in_recep-Tomato-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r CoffeeTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",True
train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000922_271997,place a rinsed tomato on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_clean_then_place_in_recep-Tomato-None-CoffeeTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r CoffeeTableType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))', 'pick_clean_then_place_in_recep-Tomato-None-CoffeeTable', ';; Simplified Goal: \npick_clean_then_place_in_recep-Tomato-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))', ';; Simplified Goal: \npick_clean_then_place_in_recep-Tomato-None-DiningTable\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o TomatoType) \n                (receptacleType ?r DiningTableType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o TomatoType)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",True
