operator_name,gt_operator,operator_body,n_operator_successes,n_operator_attempts,score,
CloseObject_0,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","(:action CloseObject_0
        :parameters (?a - agent ?l - location ?o - receptacle ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(not (opened ?o))
		)
)",0.1,0.1,1.0,
CloseObject_1,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","(:action CloseObject_1
        :parameters (?a - agent ?l - location ?o - receptacle ?receptacle - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?receptacle)
		)
        :effect (and 
		(not (opened ?o))
		)
)",0.1,0.1,1.0,
CloseObject_2,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","(:action CloseObject_2
        :parameters (?a - agent ?l - location ?o - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (opened ?o))
		)
)",0.1,0.1,1.0,
SliceObject_0,"(:action SliceObject
        :parameters (?a - agent ?l - location ?co - object ?ko - object)
        :precondition (and
            
            
            
            
            
            (objectType ?ko KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?co ?l)
            (sliceable ?co)
            (holds ?a ?ko)
            (forall (?re - receptacle)
                when (receptacleType ?re MicrowaveType)
                    (not (inReceptacle ?co ?re))
            )
        )
        :effect (and
            (isSliced ?co)
        )
    )","(:action SliceObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject KnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isSliced ?o)
		)
)",0.1,0.1,1.0,
SliceObject_1,"(:action SliceObject
        :parameters (?a - agent ?l - location ?co - object ?ko - object)
        :precondition (and
            
            
            
            
            
            (objectType ?ko KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?co ?l)
            (sliceable ?co)
            (holds ?a ?ko)
            (forall (?re - receptacle)
                when (receptacleType ?re MicrowaveType)
                    (not (inReceptacle ?co ?re))
            )
        )
        :effect (and
            (isSliced ?co)
        )
    )","(:action SliceObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ButterKnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isSliced ?o)
		)
)",2.1,2.1,1.0,
WashObject_0,,"(:action WashObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ScrubBrushType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",0.1,0.1,1.0,
WashObject_1,,"(:action WashObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle SinkBasinType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",6.1,6.1,1.0,
PlaceObject_0,,"(:action PlaceObject_0
        :parameters (?a - agent ?l - location ?candle - object ?holder - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?candle ?l)
		(receptacleAtLocation ?holder ?l)
		(objectType ?candle CandleType)
		(holds ?a ?candle)
		)
        :effect (and 
		(inReceptacle ?candle ?holder)
		)
)",0.1,0.1,1.0,
PlaceObject_1,,"(:action PlaceObject_1
        :parameters (?a - agent ?l - location ?book - object ?shelf - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?book ?l)
		(receptacleAtLocation ?shelf ?l)
		(objectType ?book BookType)
		(holds ?a ?book)
		)
        :effect (and 
		(inReceptacle ?book ?shelf)
		)
)",0.1,0.1,1.0,
WarmObject_1,,"(:action WarmObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,0.1,1.0,
GoToObject_0,,"(:action GoToObject_0
        :parameters (?a - agent ?lStart - location ?o - object ?lBook - location)

        :precondition (and 
		(atLocation ?a ?lStart)
		(objectType ?o BookType)
		(objectAtLocation ?o ?lBook)
		)
        :effect (and 
		(atLocation ?a ?lBook)
		)
)",0.1,0.1,1.0,
GoToObject_1,,"(:action GoToObject_1
        :parameters (?a - agent ?lStart - location ?r - receptacle ?lCabinet - location)

        :precondition (and 
		(atLocation ?a ?lStart)
		(receptacleType ?r CabinetType)
		(receptacleAtLocation ?r ?lCabinet)
		(opened ?r)
		)
        :effect (and 
		(atLocation ?a ?lCabinet)
		)
)",0.1,0.1,1.0,
GoToObject_2,,"(:action GoToObject_2
        :parameters (?a - agent ?lStart - location ?r - receptacle ?lBed - location)

        :precondition (and 
		(atLocation ?a ?lStart)
		(receptacleType ?r BedType)
		(receptacleAtLocation ?r ?lBed)
		(opened ?r)
		)
        :effect (and 
		(atLocation ?a ?lBed)
		)
)",0.1,0.1,1.0,
GetObject_0,,"(:action GetObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject TowelType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,0.1,1.0,
GetObject_1,,"(:action GetObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle DrawerType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,0.1,1.0,
GetObject_2,,"(:action GetObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (holds ?a ?o))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,0.1,1.0,
InspectObject_1,,"(:action InspectObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,0.1,1.0,
InspectObject_2,,"(:action InspectObject_2
        :parameters (?a - agent ?l - location ?receptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?receptacle ?l)
		(inReceptacle ?o ?receptacle)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",25.1,25.1,1.0,
TurnOnLamp_0,,"(:action TurnOnLamp_0
        :parameters (?a - agent ?l - location ?r - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		)
        :effect (and 
		(isOn ?r)
		)
)",0.1,0.1,1.0,
TurnOnLamp_1,,"(:action TurnOnLamp_1
        :parameters (?a - agent ?l - location ?r - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		)
        :effect (and 
		(isOn ?r)
		)
)",0.1,0.1,1.0,
TurnOnLamp_2,,"(:action TurnOnLamp_2
        :parameters (?a - agent ?l - location ?to - object ?r - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?to ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?to)
		(isToggled ?to)
		)
        :effect (and 
		(isOn ?r)
		)
)",0.1,0.1,1.0,
CarryObject_1,,"(:action CarryObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(objectAtLocation ?toolobject ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,0.1,1.0,
CarryObject_2,,"(:action CarryObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,0.1,1.0,
TakeObject_0,,"(:action TakeObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		(not (objectAtLocation ?o ?l))
		)
)",2.1,2.1,1.0,
TakeObject_1,,"(:action TakeObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(holds ?a ?o)
		(not (objectAtLocation ?o ?l))
		(not (holds ?a ?toolobject))
		)
)",0.1,0.1,1.0,
TakeObject_2,,"(:action TakeObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		)
        :effect (and 
		(holds ?a ?o)
		(not (objectAtLocation ?o ?l))
		)
)",0.1,0.1,1.0,
TurnOnLight_0,,"(:action TurnOnLight_0
        :parameters (?lobject - object ?sobject - object ?a - agent ?l - location)

        :precondition (and 
		(toggleable ?lobject)
		(toggleable ?sobject)
		(atLocation ?a ?l)
		(objectAtLocation ?lobject ?l)
		(objectAtLocation ?sobject ?l)
		(holds ?a ?sobject)
		)
        :effect (and 
		(isOn ?lobject)
		(isToggled ?sobject)
		)
)",0.1,0.1,1.0,
TurnOnLight_1,,"(:action TurnOnLight_1
        :parameters (?lobject - object ?cobject - object ?a - agent ?l - location)

        :precondition (and 
		(toggleable ?lobject)
		(heatable ?cobject)
		(atLocation ?a ?l)
		(objectAtLocation ?lobject ?l)
		(objectAtLocation ?cobject ?l)
		(holds ?a ?cobject)
		)
        :effect (and 
		(isOn ?lobject)
		)
)",0.1,0.1,1.0,
PutdownObject_0,,"(:action PutdownObject_0
        :parameters (?r - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?r BedType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",0.1,0.1,1.0,
PutdownObject_1,,"(:action PutdownObject_1
        :parameters (?r - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?r DrawerType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(openable ?r)
		(opened ?r)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",0.1,0.1,1.0,
PutdownObject_2,,"(:action PutdownObject_2
        :parameters (?a - agent ?l - location ?o - agent ?r - location)

        :precondition (and 
		(atLocation ?a ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(atLocation ?o ?r)
		)
)",0.1,0.1,1.0,
PutObjectInReceptacle,"(:action PutObjectInReceptacle
        :parameters (?a - agent ?l - location ?ot - otype ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (objectType ?o ?ot)
            (holds ?a ?o)
            (not (holdsAnyReceptacleObject ?a))
        )
        :effect (and
            (inReceptacle ?o ?r)
            (not (holds ?a ?o))
            (not (holdsAny ?a))
            (objectAtLocation ?o ?l)
        )
    )","(:action PutObjectInReceptacle
        :parameters (?a - agent ?l - location ?ot - otype ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (objectType ?o ?ot)
            (holds ?a ?o)
            (not (holdsAnyReceptacleObject ?a))
        )
        :effect (and
            (inReceptacle ?o ?r)
            (not (holds ?a ?o))
            (not (holdsAny ?a))
            (objectAtLocation ?o ?l)
        )
    )",8.1,9.1,0.8901098901098901,
PutObject_0,,"(:action PutObject_0
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",12.1,14.1,0.8581560283687943,
InspectObject_0,,"(:action InspectObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",22.1,26.1,0.8467432950191571,
CutObject_0,,"(:action CutObject_0
        :parameters (?knife - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?knife KnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?knife)
		)
        :effect (and 
		(isSliced ?o)
		)
)",5.1,7.1,0.7183098591549295,
MicrowaveObject_0,,"(:action MicrowaveObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle MicrowaveType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",4.1,6.1,0.6721311475409836,
CarryObject_0,,"(:action CarryObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",16.1,24.1,0.6680497925311204,
PickupObject_0,,"(:action PickupObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(holds ?a ?o)
		)
)",0.1,1.1,0.09090909090909091,
CoolObject_0,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","(:action CoolObject_0
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",0.1,1.1,0.09090909090909091,
CoolObject_1,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","(:action CoolObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",0.1,1.1,0.09090909090909091,
MicrowaveObject_1,,"(:action MicrowaveObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject MugType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",0.1,1.1,0.09090909090909091,
CutObject_1,,"(:action CutObject_1
        :parameters (?a - agent ?l - location ?o - object ?scissors - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?scissors)
		)
        :effect (and 
		(isSliced ?o)
		)
)",0.1,2.1,0.047619047619047616,
CutObject_2,,"(:action CutObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		)
        :effect (and 
		(isSliced ?o)
		)
)",0.1,2.1,0.047619047619047616,
CoolObject_2,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","(:action CoolObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isCool ?o)
		)
)",0.1,2.1,0.047619047619047616,
MicrowaveObject_2,,"(:action MicrowaveObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",0.1,2.1,0.047619047619047616,
HeatObject_0,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","(:action HeatObject_0
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",0.1,2.1,0.047619047619047616,
HeatObject_1,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","(:action HeatObject_1
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",0.1,2.1,0.047619047619047616,
HeatObject_2,"(:action HeatObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )","(:action HeatObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isHot ?o)
		)
)",0.1,2.1,0.047619047619047616,
SliceObject_2,"(:action SliceObject
        :parameters (?a - agent ?l - location ?co - object ?ko - object)
        :precondition (and
            
            
            
            
            
            (objectType ?ko KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?co ?l)
            (sliceable ?co)
            (holds ?a ?ko)
            (forall (?re - receptacle)
                when (receptacleType ?re MicrowaveType)
                    (not (inReceptacle ?co ?re))
            )
        )
        :effect (and
            (isSliced ?co)
        )
    )","(:action SliceObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		)
        :effect (and 
		(isSliced ?o)
		)
)",0.1,2.1,0.047619047619047616,
WashObject_2,,"(:action WashObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isClean ?o)
		)
)",0.1,2.1,0.047619047619047616,
ChillObject_0,,"(:action ChillObject_0
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",0.1,2.1,0.047619047619047616,
ChillObject_1,,"(:action ChillObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",0.1,2.1,0.047619047619047616,
ChillObject_2,,"(:action ChillObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isCool ?o)
		)
)",0.1,2.1,0.047619047619047616,
CleanObject_0,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","(:action CleanObject_0
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",0.1,2.1,0.047619047619047616,
CleanObject_2,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","(:action CleanObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",0.1,2.1,0.047619047619047616,
