problem_id,attempt_id,minimum_n_operators,goal,success,plan,sampled_operators
train_10,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Paper))))
)",True,"(pick-up i1 o21 t1)
(move-to t1 t12)
(craft-paper_0 t12 o1 i1 o21 i2 o22)","['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_11,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Arrow))))
)",True,"(move-to t1 t10)
(pick-up i1 o10 t10)
(move-to t10 t3)
(pick-up i2 o11 t3)
(move-to t3 t8)
(craft-arrow i1 i2 i3 o2 o10 o11 o22 t8)","['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_12,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bowl))))
)",True,"(move-to t1 t12)
(pick-up i1 o9 t12)
(move-to t12 t10)
(craft-bowl_1 t10 o1 i1 o9 i1 o9 i2 o21)","['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_13,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Paper))))
)",True,"(move-to t1 t2)
(pick-up i1 o21 t2)
(move-to t2 t7)
(craft-paper_0 t7 o1 i1 o21 i2 o22)","['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_14,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Arrow))))
)",True,"(move-to t1 t7)
(pick-up i1 o10 t7)
(move-to t7 t14)
(pick-up i2 o11 t14)
(move-to t14 t10)
(craft-arrow i1 i2 i3 o2 o10 o11 o22 t10)","['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_15,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o BeetrootSoup))))
)",True,"(move-to t1 t7)
(pick-up i1 o19 t7)
(move-to t7 t11)
(pick-up i2 o20 t11)
(move-to t11 t9)
(craft-beetroot-soup_0 t9 o7 i1 o19 i2 o20 i3 o22)","['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_16,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Sword))))
)",False,,"['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_16,1,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Sword))))
)",False,,"['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_16,2,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Sword))))
)",False,,"['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
train_17,0,10,"(:goal
	(exists (?i - inventory)
(exists (?o - object)
(and 
		(inventory-holding ?i ?o)
		(object-of-type ?o Bed))))
)",True,"(move-to t1 t15)
(pick-up i1 o9 t15)
(move-to t15 t2)
(craft-bed1_0 t2 o5 i1 o9 i2 o22)","['craft-stick_0', 'smelt-iron-ore_1', 'craft-stick1_2', 'craft-shears2_2', 'craft-stick_1', 'craft-cooked-potato_2', 'craft-cooked-potato_0', 'craft-paper_0', 'craft-bed1_0', 'craft-iron-ingot_0', 'craft-cooked-potato_1', 'craft-bowl_1', 'craft-bed1_2', 'craft-shears2_1', 'craft-bowl1_1', 'furnace_0', 'cook_0', 'cook_2', 'craft-iron-ingot_1', 'craft-boat_0', 'craft-bowl1_2', 'craft-bowl1_0', 'craft-sword1_1', 'craft-gold-ingot_1', 'craft-gold-ingot_2', 'craft-shears1_0', 'craft-bowl_0', 'craft-shears1_2', 'craft-iron-ingot_2', 'craft-paper_2', 'craft-stick1_0', 'craft-shears2_0', 'craft-sword1_0', 'craft-bed1_1', 'smelt-iron-ore_2', 'smelt-iron-ore_0', 'cook_1', 'craft-boat_2', 'craft-beetroot-soup_0', 'craft-stick1_1', 'craft-sword1_2', 'craft-paper_1', 'craft-boat_1', 'craft-shears1_1', 'craft-bowl_2', 'craft-gold-ingot_0', 'craft-stick_2']"
