problem,nl_goal,gt_pddl_goal,codex_raw_goals,codex_preprocessed_goal,correct_pddl_goal
train/pick_clean_then_place_in_recep-ButterKnife-None-CounterTop-25/trial_T20190907_212022_934468,place a clean knife in the large sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-Sink\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))', ';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(receptacleType ?r SinkBasinType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False
train/pick_clean_then_place_in_recep-ButterKnife-None-CounterTop-25/trial_T20190907_212022_934468,place a clean knife in the large sink.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","[';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-Sink\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))', ';; Simplified Goal: \npick_clean_then_place_in_recep-Knife-None-SinkBasin\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o KnifeType) \n                (receptacleType ?r SinkBasinType)\n                (inReceptacle ?o ?r)\n                (cleanable ?o)\n                (isClean ?o) \n            )\n    )))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o KnifeType)
		(inReceptacle ?o ?r)
		(cleanable ?o)
		(isClean ?o))))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-24/trial_T20190907_184205_807250,slice and cook a potato slice.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-Pan\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r PanType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_pick_slice_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?os - object)\n        (exists (?od - object)\n            (and \n                (objectType ?os PotatoType) \n                (inReceptacle ?os ?r)\n                (sliceable ?os)\n                (isSliced ?os) \n                (objectType ?od PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?od ?r)\n                (heatable ?od)\n                (isHot ?od) \n            )\n    ))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (sliceable ?o)\n                (isSliced ?o)\n                (heatable ?o)\n                (isHot ?o)  \n            )\n    )))\n\n<END>']","(:goal
	(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(sliceable ?o)
		(isSliced ?o)
		(heatable ?o)
		(isHot ?o)))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-24/trial_T20190907_184205_807250,slice and cook a potato slice.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-Pan\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r PanType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_pick_slice_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?os - object)\n        (exists (?od - object)\n            (and \n                (objectType ?os PotatoType) \n                (inReceptacle ?os ?r)\n                (sliceable ?os)\n                (isSliced ?os) \n                (objectType ?od PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?od ?r)\n                (heatable ?od)\n                (isHot ?od) \n            )\n    ))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (sliceable ?o)\n                (isSliced ?o)\n                (heatable ?o)\n                (isHot ?o)  \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?os - object)
(exists (?od - object)
(and 
		(objectType ?os PotatoType)
		(inReceptacle ?os ?r)
		(sliceable ?os)
		(isSliced ?os)
		(objectType ?od PotatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?od ?r)
		(heatable ?od)
		(isHot ?od)))))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-24/trial_T20190907_184205_807250,slice and cook a potato slice.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-Pan\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r PanType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_pick_slice_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?os - object)\n        (exists (?od - object)\n            (and \n                (objectType ?os PotatoType) \n                (inReceptacle ?os ?r)\n                (sliceable ?os)\n                (isSliced ?os) \n                (objectType ?od PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?od ?r)\n                (heatable ?od)\n                (isHot ?od) \n            )\n    ))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (sliceable ?o)\n                (isSliced ?o)\n                (heatable ?o)\n                (isHot ?o)  \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",False
train/pick_heat_then_place_in_recep-PotatoSliced-None-SinkBasin-24/trial_T20190907_184205_807250,slice and cook a potato slice.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r SinkBasinType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-Pan\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r PanType)\n                (inReceptacle ?o ?r)\n                (sliceable ?o)\n                (isSliced ?o) \n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-CounterTop\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o)\n                (sliceable ?o)\n                (isSliced ?o)  \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_pick_slice_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?os - object)\n        (exists (?od - object)\n            (and \n                (objectType ?os PotatoType) \n                (inReceptacle ?os ?r)\n                (sliceable ?os)\n                (isSliced ?os) \n                (objectType ?od PotatoType) \n                (receptacleType ?r CounterTopType)\n                (inReceptacle ?od ?r)\n                (heatable ?od)\n                (isHot ?od) \n            )\n    ))))', ';; Simplified Goal: \npick_heat_then_place_in_recep-PotatoSliced-None-None\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (sliceable ?o)\n                (isSliced ?o)\n                (heatable ?o)\n                (isHot ?o)  \n            )\n    )))\n\n<END>']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-Potato-None-CounterTop-8/trial_T20190906_180615_828558,put a heated potato on the shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotatoType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-Potato-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Potato-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', ';; Simplified Goal: \npick_heat_then_place_in_recep-Potato-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o PotatoType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))', 'pick_heat_then_place_in_recep-Potato-None-Shelf']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o PotatoType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-304/trial_T20190907_170615_242578,inspect a clock under a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","[';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n                (holds ?a ?o)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \nlook_at_obj_in_light-Clock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o ClockType)\n                (holds ?a ?o)\n            )\n    ))))))', ';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n                (holds ?a ?o)\n            )\n    ))))))', ';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n            )\n    ))))))']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot DeskLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(holds ?a ?o))))))
)",True
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-304/trial_T20190907_170615_242578,inspect a clock under a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","[';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n                (holds ?a ?o)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \nlook_at_obj_in_light-Clock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o ClockType)\n                (holds ?a ?o)\n            )\n    ))))))', ';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n                (holds ?a ?o)\n            )\n    ))))))', ';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n            )\n    ))))))']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot DeskLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o AlarmClockType))))))
)",True
train/look_at_obj_in_light-AlarmClock-None-DeskLamp-304/trial_T20190907_170615_242578,inspect a clock under a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot DeskLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o AlarmClockType)
                (holds ?a ?o)
            )
    ))))))","[';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n                (holds ?a ?o)\n            )\n    ))))))\n\n<END>', ';; Simplified Goal: \nlook_at_obj_in_light-Clock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o ClockType)\n                (holds ?a ?o)\n            )\n    ))))))', ';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n                (holds ?a ?o)\n            )\n    ))))))', ';; Simplified Goal: \nlook_at_obj_in_light-AlarmClock-None-DeskLamp\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?a - agent)\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?ot DeskLampType)\n                (toggleable ?ot)\n                (isToggled ?ot) \n                (objectAtLocation ?ot ?l)\n                (atLocation ?a ?l)\n                (objectType ?o AlarmClockType)\n            )\n    ))))))']","(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot DeskLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o AlarmClockType)
		(holds ?a ?o))))))
)",True
train/pick_heat_then_place_in_recep-Mug-None-Shelf-7/trial_T20190907_022308_669309,"heat the white cup from table in the microwave , put it on the shelf.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-CupWhite-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o CupType)\n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (objectAtLocation ?o ?l)\n                (atLocation ?l TableType)\n            )\n    )))))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType)\n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (objectAtLocation ?o ?l)\n                (atLocation ?l DiningTable)\n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-CupWhite-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (objectAtLocation ?o ?l)\n                (objectType ?l TableType)\n            )\n    ))))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o CupType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o))))
)",False
train/pick_heat_then_place_in_recep-Mug-None-Shelf-7/trial_T20190907_022308_669309,"heat the white cup from table in the microwave , put it on the shelf.","(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","[';; Simplified Goal: \npick_heat_then_place_in_recep-CupWhite-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?ot - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o CupType)\n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (objectAtLocation ?o ?l)\n                (atLocation ?l TableType)\n            )\n    )))))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType)\n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-Cup-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (objectAtLocation ?o ?l)\n                (atLocation ?l DiningTable)\n            )\n    )))\n\n<END>', ';; Simplified Goal: \npick_heat_then_place_in_recep-CupWhite-None-Shelf\n\n\n;; PDDL Goal: \n(:goal\n        (exists (?r - receptacle)\n        (exists (?o - object)\n        (exists (?l - location)\n            (and \n                (objectType ?o CupType) \n                (receptacleType ?r ShelfType)\n                (inReceptacle ?o ?r)\n                (heatable ?o)\n                (isHot ?o) \n                (objectAtLocation ?o ?l)\n                (objectType ?l TableType)\n            )\n    ))))']","(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(exists (?l - location)
(and 
		(objectType ?o CupType)
		(receptacleType ?r ShelfType)
		(inReceptacle ?o ?r)
		(heatable ?o)
		(isHot ?o)
		(objectAtLocation ?o ?l)))))
)",False
