problem_id,attempt_id,sample_percent,goal,success,plan,sampled_operators
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(exists (?l - location)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(objectAtLocation ?o ?l)))))
)",False,,"['SliceObject_1', 'TurnOnLight_0', 'CoolObject_0', 'HeatObject_1', 'DropObject_2', 'PutdownObject_2', 'CleanObject_0', 'TurnOffObject_2', 'PlaceObject_0', 'WarmObject_2', 'PutdownObject_0', 'CutObject_0', 'TurnOnObject_1', 'HeatObject_2', 'CarryObject_2', 'PlaceObject_2', 'CoolObject_1', 'CutObject_1', 'GrabObject_0', 'PutObject_0', 'SliceObject_2', 'DisposeObject_2', 'ChillObject_0', 'MicrowaveObject_2', 'DropObject_0', 'ThrowAwayObject_0', 'PickupObject_1', 'TurnOnLamp_0', 'CutObject_2', 'CarryObject_1', 'ChillObject_2', 'ThrowAwayObject_2', 'ThrowAwayObject_1', 'TurnOnObject_0']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r))))
)",False,,"['SliceObject_1', 'TurnOnLight_0', 'CoolObject_0', 'HeatObject_1', 'DropObject_2', 'PutdownObject_2', 'CleanObject_0', 'TurnOffObject_2', 'PlaceObject_0', 'WarmObject_2', 'PutdownObject_0', 'CutObject_0', 'TurnOnObject_1', 'HeatObject_2', 'CarryObject_2', 'PlaceObject_2', 'CoolObject_1', 'CutObject_1', 'GrabObject_0', 'PutObject_0', 'SliceObject_2', 'DisposeObject_2', 'ChillObject_0', 'MicrowaveObject_2', 'DropObject_0', 'ThrowAwayObject_0', 'PickupObject_1', 'TurnOnLamp_0', 'CutObject_2', 'CarryObject_1', 'ChillObject_2', 'ThrowAwayObject_2', 'ThrowAwayObject_1', 'TurnOnObject_0']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,2,0.5,"(:goal
	(exists (?st - location)
(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?lt - location)
(exists (?l - object)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o)
		(objectType ?ot KnifeType)
		(objectAtLocation ?ot ?lt)
		(objectAtLocation ?l ?lt)
		(objectAtLocation ?l ?st))))))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_10_bar_2_bar_30 loc_bar_0_bar_5_bar_3_bar_45)
(carryobject_2 agent1 loc_bar_0_bar_5_bar_3_bar_45 lettuce__minus_2_dot_3228904_comma__minus_2_dot_3228904_comma_5_dot_4332_comma_5_dot_4332_comma_3_dot_8264_comma_3_dot_8264)
(gotolocation agent1 loc_bar_0_bar_5_bar_3_bar_45 loc_bar__minus_1_bar_12_bar_1_bar_45)
(sliceobject_2 drawer_2_dot_9172464_comma_2_dot_9172464_comma_10_dot_13195324_comma_10_dot_13195324_comma_2_dot_8135392_comma_2_dot_8135392 agent1 loc_bar__minus_1_bar_12_bar_1_bar_45 lettuce__minus_2_dot_3228904_comma__minus_2_dot_3228904_comma_5_dot_4332_comma_5_dot_4332_comma_3_dot_8264_comma_3_dot_8264)","['CoolObject_1', 'ChillObject_1', 'PutdownObject_0', 'DisposeObject_2', 'CarryObject_1', 'ThrowAwayObject_1', 'ChillObject_0', 'PlaceObject_0', 'PlaceObject_2', 'OpenObject_0', 'OpenObject_1', 'CleanObject_0', 'TurnOnObject_1', 'ThrowAwayObject_2', 'WarmObject_1', 'HeatObject_1', 'WarmObject_2', 'WashObject_1', 'PickupObject_0', 'CarryObject_2', 'SliceObject_2', 'HeatObject_0', 'ThrowObject_1', 'TurnOnLamp_0', 'WarmObject_0', 'CoolObject_2', 'DisposeObject_0', 'RinseObject_1', 'TurnOnLight_2', 'CoolObject_0', 'TurnObjectOn_0', 'TurnObjectOn_2', 'TurnOffObject_1']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(and 
		(objectAtLocation ?ot ?l)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_10_bar_2_bar_30 loc_bar_0_bar_5_bar_3_bar_45)
(carryobject_2 agent1 loc_bar_0_bar_5_bar_3_bar_45 lettuce__minus_2_dot_3228904_comma__minus_2_dot_3228904_comma_5_dot_4332_comma_5_dot_4332_comma_3_dot_8264_comma_3_dot_8264)
(gotolocation agent1 loc_bar_0_bar_5_bar_3_bar_45 loc_bar__minus_1_bar_12_bar_1_bar_45)
(sliceobject_2 drawer_2_dot_9172464_comma_2_dot_9172464_comma_10_dot_13195324_comma_10_dot_13195324_comma_2_dot_8135392_comma_2_dot_8135392 agent1 loc_bar__minus_1_bar_12_bar_1_bar_45 lettuce__minus_2_dot_3228904_comma__minus_2_dot_3228904_comma_5_dot_4332_comma_5_dot_4332_comma_3_dot_8264_comma_3_dot_8264)","['CoolObject_1', 'ChillObject_1', 'PutdownObject_0', 'DisposeObject_2', 'CarryObject_1', 'ThrowAwayObject_1', 'ChillObject_0', 'PlaceObject_0', 'PlaceObject_2', 'OpenObject_0', 'OpenObject_1', 'CleanObject_0', 'TurnOnObject_1', 'ThrowAwayObject_2', 'WarmObject_1', 'HeatObject_1', 'WarmObject_2', 'WashObject_1', 'PickupObject_0', 'CarryObject_2', 'SliceObject_2', 'HeatObject_0', 'ThrowObject_1', 'TurnOnLamp_0', 'WarmObject_0', 'CoolObject_2', 'DisposeObject_0', 'RinseObject_1', 'TurnOnLight_2', 'CoolObject_0', 'TurnObjectOn_0', 'TurnObjectOn_2', 'TurnOffObject_1']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(exists (?l - location)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(objectAtLocation ?o ?l)))))
)",False,,"['CoolObject_1', 'ChillObject_1', 'PutdownObject_0', 'DisposeObject_2', 'CarryObject_1', 'ThrowAwayObject_1', 'ChillObject_0', 'PlaceObject_0', 'PlaceObject_2', 'OpenObject_0', 'OpenObject_1', 'CleanObject_0', 'TurnOnObject_1', 'ThrowAwayObject_2', 'WarmObject_1', 'HeatObject_1', 'WarmObject_2', 'WashObject_1', 'PickupObject_0', 'CarryObject_2', 'SliceObject_2', 'HeatObject_0', 'ThrowObject_1', 'TurnOnLamp_0', 'WarmObject_0', 'CoolObject_2', 'DisposeObject_0', 'RinseObject_1', 'TurnOnLight_2', 'CoolObject_0', 'TurnObjectOn_0', 'TurnObjectOn_2', 'TurnOffObject_1']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r))))
)",False,,"['CoolObject_1', 'ChillObject_1', 'PutdownObject_0', 'DisposeObject_2', 'CarryObject_1', 'ThrowAwayObject_1', 'ChillObject_0', 'PlaceObject_0', 'PlaceObject_2', 'OpenObject_0', 'OpenObject_1', 'CleanObject_0', 'TurnOnObject_1', 'ThrowAwayObject_2', 'WarmObject_1', 'HeatObject_1', 'WarmObject_2', 'WashObject_1', 'PickupObject_0', 'CarryObject_2', 'SliceObject_2', 'HeatObject_0', 'ThrowObject_1', 'TurnOnLamp_0', 'WarmObject_0', 'CoolObject_2', 'DisposeObject_0', 'RinseObject_1', 'TurnOnLight_2', 'CoolObject_0', 'TurnObjectOn_0', 'TurnObjectOn_2', 'TurnOffObject_1']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,3,0.5,"(:goal
	(exists (?st - location)
(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?lt - location)
(exists (?l - object)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o)
		(objectType ?ot KnifeType)
		(objectAtLocation ?ot ?lt)
		(objectAtLocation ?l ?lt)
		(objectAtLocation ?l ?st))))))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_10_bar_2_bar_30 loc_bar_0_bar_5_bar_3_bar_45)
(gotolocation agent1 loc_bar_0_bar_5_bar_3_bar_45 loc_bar_1_bar_9_bar_1_bar_45)
(pickupobjectinreceptacle agent1 loc_bar_1_bar_9_bar_1_bar_45 butterknife_4_dot_09999228_comma_4_dot_09999228_comma_9_dot_14031316_comma_9_dot_14031316_comma_3_dot_2925684_comma_3_dot_2925684 countertop_3_dot_4584_comma_3_dot_4584_comma_9_dot_4872_comma_9_dot_4872_comma_3_dot_4344_comma_3_dot_4344)
(gotolocation agent1 loc_bar_1_bar_9_bar_1_bar_45 loc_bar_0_bar_5_bar_3_bar_45)
(cutobject_2 butterknife_4_dot_09999228_comma_4_dot_09999228_comma_9_dot_14031316_comma_9_dot_14031316_comma_3_dot_2925684_comma_3_dot_2925684 agent1 loc_bar_0_bar_5_bar_3_bar_45 lettuce__minus_2_dot_3228904_comma__minus_2_dot_3228904_comma_5_dot_4332_comma_5_dot_4332_comma_3_dot_8264_comma_3_dot_8264)","['PlaceObject_0', 'WarmObject_2', 'MicrowaveObject_2', 'ThrowAwayObject_1', 'DisposeObject_1', 'DisposeObject_0', 'ThrowObject_2', 'TurnObjectOn_0', 'WarmObject_0', 'PutdownObject_2', 'PlaceObject_2', 'TurnOffObject_0', 'TurnObjectOn_2', 'TurnOnLight_1', 'CarryObject_0', 'PutdownObject_0', 'ThrowAwayObject_2', 'DisposeObject_2', 'SliceObject_1', 'CutObject_0', 'MicrowaveObject_0', 'PutObject_2', 'HeatObject_1', 'PutdownObject_1', 'DropObject_2', 'TurnOnObject_1', 'CarryObject_1', 'TurnOnObject_0', 'PutObject_0', 'PutObject_1', 'WarmObject_1', 'PickupObject_1', 'CutObject_2']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(and 
		(objectAtLocation ?ot ?l)
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(sliceable ?o)
		(isSliced ?o))))))
)",True,"(gotolocation agent1 loc_bar__minus_1_bar_10_bar_2_bar_30 loc_bar_0_bar_5_bar_3_bar_45)
(gotolocation agent1 loc_bar_0_bar_5_bar_3_bar_45 loc_bar_1_bar_9_bar_1_bar_45)
(pickupobjectinreceptacle agent1 loc_bar_1_bar_9_bar_1_bar_45 butterknife_4_dot_09999228_comma_4_dot_09999228_comma_9_dot_14031316_comma_9_dot_14031316_comma_3_dot_2925684_comma_3_dot_2925684 countertop_3_dot_4584_comma_3_dot_4584_comma_9_dot_4872_comma_9_dot_4872_comma_3_dot_4344_comma_3_dot_4344)
(gotolocation agent1 loc_bar_1_bar_9_bar_1_bar_45 loc_bar_0_bar_5_bar_3_bar_45)
(cutobject_2 butterknife_4_dot_09999228_comma_4_dot_09999228_comma_9_dot_14031316_comma_9_dot_14031316_comma_3_dot_2925684_comma_3_dot_2925684 agent1 loc_bar_0_bar_5_bar_3_bar_45 lettuce__minus_2_dot_3228904_comma__minus_2_dot_3228904_comma_5_dot_4332_comma_5_dot_4332_comma_3_dot_8264_comma_3_dot_8264)","['PlaceObject_0', 'WarmObject_2', 'MicrowaveObject_2', 'ThrowAwayObject_1', 'DisposeObject_1', 'DisposeObject_0', 'ThrowObject_2', 'TurnObjectOn_0', 'WarmObject_0', 'PutdownObject_2', 'PlaceObject_2', 'TurnOffObject_0', 'TurnObjectOn_2', 'TurnOnLight_1', 'CarryObject_0', 'PutdownObject_0', 'ThrowAwayObject_2', 'DisposeObject_2', 'SliceObject_1', 'CutObject_0', 'MicrowaveObject_0', 'PutObject_2', 'HeatObject_1', 'PutdownObject_1', 'DropObject_2', 'TurnOnObject_1', 'CarryObject_1', 'TurnOnObject_0', 'PutObject_0', 'PutObject_1', 'WarmObject_1', 'PickupObject_1', 'CutObject_2']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(exists (?l - location)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r)
		(objectAtLocation ?o ?l)))))
)",False,,"['PlaceObject_0', 'WarmObject_2', 'MicrowaveObject_2', 'ThrowAwayObject_1', 'DisposeObject_1', 'DisposeObject_0', 'ThrowObject_2', 'TurnObjectOn_0', 'WarmObject_0', 'PutdownObject_2', 'PlaceObject_2', 'TurnOffObject_0', 'TurnObjectOn_2', 'TurnOnLight_1', 'CarryObject_0', 'PutdownObject_0', 'ThrowAwayObject_2', 'DisposeObject_2', 'SliceObject_1', 'CutObject_0', 'MicrowaveObject_0', 'PutObject_2', 'HeatObject_1', 'PutdownObject_1', 'DropObject_2', 'TurnOnObject_1', 'CarryObject_1', 'TurnOnObject_0', 'PutObject_0', 'PutObject_1', 'WarmObject_1', 'PickupObject_1', 'CutObject_2']"
train/pick_and_place_simple-LettuceSliced-None-DiningTable-24/trial_T20190906_220204_504890,3,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(receptacleType ?r DiningTableType)
		(inReceptacle ?o ?r))))
)",False,,"['PlaceObject_0', 'WarmObject_2', 'MicrowaveObject_2', 'ThrowAwayObject_1', 'DisposeObject_1', 'DisposeObject_0', 'ThrowObject_2', 'TurnObjectOn_0', 'WarmObject_0', 'PutdownObject_2', 'PlaceObject_2', 'TurnOffObject_0', 'TurnObjectOn_2', 'TurnOnLight_1', 'CarryObject_0', 'PutdownObject_0', 'ThrowAwayObject_2', 'DisposeObject_2', 'SliceObject_1', 'CutObject_0', 'MicrowaveObject_0', 'PutObject_2', 'HeatObject_1', 'PutdownObject_1', 'DropObject_2', 'TurnOnObject_1', 'CarryObject_1', 'TurnOnObject_0', 'PutObject_0', 'PutObject_1', 'WarmObject_1', 'PickupObject_1', 'CutObject_2']"
train/look_at_obj_in_light-Statue-None-FloorLamp-205/trial_T20190908_103342_172151,0,1.0,"(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot FloorLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o StatueType)
		(holds ?a ?o))))))
)",False,,"['ChillObject_0', 'HeatObject_1', 'CoolObject_2', 'ChillObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'ThrowObject_2', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'MicrowaveObject_2', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'HeatObject_2', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/look_at_obj_in_light-Statue-None-FloorLamp-205/trial_T20190908_103342_172151,1,0.5,"(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot FloorLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o StatueType)
		(holds ?a ?o))))))
)",False,,"['WashObject_0', 'CoolObject_2', 'CoolObject_0', 'HeatObject_1', 'OpenObject_2', 'MicrowaveObject_1', 'CleanObject_1', 'TurnOnLamp_0', 'ThrowObject_2', 'CoolObject_1', 'CarryObject_0', 'PickupObject_1', 'RinseObject_1', 'RinseObject_2', 'PlaceObject_0', 'WarmObject_2', 'GrabObject_0', 'DisposeObject_2', 'PutdownObject_2', 'CleanObject_0', 'TurnOnLight_2', 'HeatObject_0', 'TurnOnLight_1', 'TurnOnLight_0', 'PutdownObject_0', 'TurnOnObject_2', 'SliceObject_1', 'HeatObject_2', 'ChillObject_2', 'PutdownObject_1', 'ThrowAwayObject_0', 'CutObject_2', 'WarmObject_1']"
train/look_at_obj_in_light-Statue-None-FloorLamp-205/trial_T20190908_103342_172151,2,0.5,"(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot FloorLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o StatueType)
		(holds ?a ?o))))))
)",False,,"['WashObject_1', 'MicrowaveObject_1', 'CleanObject_1', 'PutdownObject_1', 'PlaceObject_2', 'TurnObjectOn_1', 'TurnOnLight_0', 'HeatObject_0', 'ThrowObject_2', 'CarryObject_1', 'TurnOnObject_2', 'WarmObject_0', 'ThrowAwayObject_0', 'ChillObject_0', 'CarryObject_2', 'CoolObject_2', 'WarmObject_1', 'CutObject_2', 'WashObject_0', 'ThrowAwayObject_2', 'PutObject_0', 'PickupObject_2', 'PickupObject_1', 'TurnOnLight_2', 'DropObject_2', 'TurnOnObject_0', 'ThrowAwayObject_1', 'PutObject_1', 'ThrowObject_0', 'PutdownObject_0', 'RinseObject_2', 'GrabObject_0', 'CutObject_0']"
train/look_at_obj_in_light-Statue-None-FloorLamp-205/trial_T20190908_103342_172151,3,0.5,"(:goal
	(exists (?ot - object)
(exists (?o - object)
(exists (?l - location)
(exists (?a - agent)
(and 
		(objectType ?ot FloorLampType)
		(toggleable ?ot)
		(isToggled ?ot)
		(objectAtLocation ?ot ?l)
		(atLocation ?a ?l)
		(objectType ?o StatueType)
		(holds ?a ?o))))))
)",False,,"['CutObject_2', 'OpenObject_1', 'WarmObject_1', 'PickupObject_1', 'CutObject_0', 'HeatObject_1', 'SliceObject_1', 'WashObject_1', 'WashObject_0', 'OpenObject_2', 'DisposeObject_1', 'TurnObjectOn_1', 'ThrowObject_2', 'TurnOnObject_0', 'TurnObjectOn_0', 'TurnOnObject_2', 'ThrowAwayObject_0', 'TurnOnObject_1', 'RinseObject_2', 'PickupObject_2', 'TurnObjectOn_2', 'RinseObject_1', 'PutObject_1', 'DropObject_2', 'CarryObject_2', 'ThrowAwayObject_1', 'PlaceObject_0', 'PutdownObject_0', 'PlaceObject_2', 'TurnOffObject_1', 'DisposeObject_0', 'CoolObject_2', 'ThrowObject_1']"
train/pick_cool_then_place_in_recep-BreadSliced-None-CounterTop-13/trial_T20190907_202750_253897,0,1.0,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_11_bar_19_bar_0_bar_30 loc_bar__minus_14_bar_10_bar_2_bar_45)
(gotolocation agent1 loc_bar__minus_14_bar_10_bar_2_bar_45 loc_bar__minus_4_bar_24_bar_1_bar_60)
(coolobject_2 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)
(grabobject_0 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)
(sliceobject_1 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)","['ChillObject_0', 'HeatObject_1', 'CoolObject_2', 'ChillObject_2', 'DisposeObject_0', 'ThrowObject_1', 'PutObject_1', 'PutObject_2', 'ThrowAwayObject_0', 'MicrowaveObject_1', 'ThrowObject_2', 'PickupObject_0', 'TurnOnObject_0', 'CutObject_2', 'WarmObject_2', 'TurnOffObject_1', 'WarmObject_0', 'TurnObjectOn_2', 'DisposeObject_1', 'PutdownObject_1', 'SliceObject_1', 'TurnOnObject_1', 'ThrowAwayObject_1', 'MicrowaveObject_2', 'DropObject_2', 'OpenObject_2', 'CarryObject_1', 'RinseObject_2', 'CoolObject_0', 'ThrowAwayObject_2', 'MicrowaveObject_0', 'CutObject_0', 'PickupObject_1', 'PutdownObject_2', 'PlaceObject_0', 'CarryObject_2', 'TurnOnObject_2', 'WarmObject_1', 'OpenObject_0', 'WashObject_1', 'GrabObject_0', 'TurnOnLight_1', 'TurnOffObject_0', 'RinseObject_1', 'DisposeObject_2', 'CarryObject_0', 'TurnOnLamp_0', 'HeatObject_0', 'ThrowObject_0', 'OpenObject_1', 'TurnOnLight_2', 'ChillObject_1', 'HeatObject_2', 'TurnOffObject_2', 'DropObject_0', 'WashObject_0', 'CleanObject_0', 'PutObject_0', 'PlaceObject_2', 'TurnObjectOn_0', 'TurnObjectOn_1', 'PutdownObject_0', 'TurnOnLight_0', 'CoolObject_1', 'CleanObject_1', 'PickupObject_2']"
train/pick_cool_then_place_in_recep-BreadSliced-None-CounterTop-13/trial_T20190907_202750_253897,1,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_11_bar_19_bar_0_bar_30 loc_bar__minus_14_bar_10_bar_2_bar_45)
(gotolocation agent1 loc_bar__minus_14_bar_10_bar_2_bar_45 loc_bar__minus_4_bar_24_bar_1_bar_60)
(coolobject_2 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)
(carryobject_2 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)
(sliceobject_1 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)","['TurnObjectOn_2', 'TurnOnObject_1', 'CleanObject_1', 'PlaceObject_2', 'PlaceObject_0', 'CutObject_2', 'PickupObject_2', 'ThrowObject_0', 'CoolObject_1', 'OpenObject_0', 'PickupObject_1', 'TurnOffObject_2', 'WarmObject_0', 'MicrowaveObject_2', 'PutObject_0', 'ChillObject_1', 'PutObject_2', 'DisposeObject_1', 'TurnOffObject_1', 'CleanObject_0', 'CarryObject_0', 'CutObject_0', 'ThrowAwayObject_0', 'WarmObject_1', 'CarryObject_2', 'PutObject_1', 'SliceObject_1', 'CoolObject_2', 'CarryObject_1', 'DisposeObject_0', 'DropObject_2', 'MicrowaveObject_1', 'RinseObject_1']"
train/pick_cool_then_place_in_recep-BreadSliced-None-CounterTop-13/trial_T20190907_202750_253897,2,0.5,"(:goal
	(exists (?r - receptacle)
(exists (?o - object)
(and 
		(objectType ?o BreadType)
		(receptacleType ?r CounterTopType)
		(inReceptacle ?o ?r)
		(coolable ?o)
		(isCool ?o)
		(sliceable ?o)
		(isSliced ?o))))
)",True,"(gotolocation agent1 loc_bar__minus_11_bar_19_bar_0_bar_30 loc_bar__minus_14_bar_10_bar_2_bar_45)
(grabobject_0 agent1 loc_bar__minus_14_bar_10_bar_2_bar_45 butterknife__minus_16_dot_127476_comma__minus_16_dot_127476_comma_6_dot_59596252_comma_6_dot_59596252_comma_3_dot_6941684_comma_3_dot_6941684)
(gotolocation agent1 loc_bar__minus_14_bar_10_bar_2_bar_45 loc_bar__minus_4_bar_24_bar_1_bar_60)
(chillobject_2 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186 butterknife__minus_16_dot_127476_comma__minus_16_dot_127476_comma_6_dot_59596252_comma_6_dot_59596252_comma_3_dot_6941684_comma_3_dot_6941684)
(cutobject_2 butterknife__minus_16_dot_127476_comma__minus_16_dot_127476_comma_6_dot_59596252_comma_6_dot_59596252_comma_3_dot_6941684_comma_3_dot_6941684 agent1 loc_bar__minus_4_bar_24_bar_1_bar_60 bread__minus_2_dot_260024_comma__minus_2_dot_260024_comma_23_dot_729336_comma_23_dot_729336_comma_4_dot_0186186_comma_4_dot_0186186)","['DisposeObject_2', 'TurnOffObject_1', 'GrabObject_0', 'OpenObject_0', 'ChillObject_1', 'TurnObjectOn_1', 'OpenObject_2', 'ThrowObject_1', 'WarmObject_1', 'TurnOnObject_2', 'CleanObject_1', 'PutObject_0', 'ThrowObject_2', 'DisposeObject_1', 'DropObject_2', 'PutdownObject_1', 'DropObject_0', 'CarryObject_2', 'PutObject_2', 'MicrowaveObject_0', 'HeatObject_2', 'PutObject_1', 'ChillObject_2', 'TurnOnLight_2', 'ChillObject_0', 'CoolObject_1', 'TurnOnLight_1', 'TurnOffObject_2', 'RinseObject_2', 'HeatObject_0', 'RinseObject_1', 'CutObject_2']"
