problem_id,attempt_id,minimum_n_operators,goal,success,plan,sampled_operators
train_10,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Beetroot))
)",True,"(pick-up i1 o7 t1)
(move-to t1 t5)
(mine-beetroot_1 t5 o8 i1 o7 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather1_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_11,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 GoldOre))
)",True,"(move-to t1 t4)
(pick-up i1 o11 t4)
(move-to t4 t2)
(mine-gold-ore_0 t2 o9 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather1_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_12,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",True,"(move-to t1 t8)
(pick-up i1 o12 t8)
(move-to t8 t12)
(mine-feather1_2 t12 o5 i1 o12 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather1_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_12,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_12,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_12,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Feather))
)",False,,"['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_13,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Coal))
)",True,"(move-to t1 t15)
(pick-up i1 o11 t15)
(move-to t15 t10)
(mine-coal_2 t10 o2 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_14,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 Beetroot))
)",True,"(move-to t1 t9)
(pick-up i1 o14 t9)
(mine-beetroot_1 t9 o8 i1 o14 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_15,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 GoldOre))
)",True,"(move-to t1 t10)
(pick-up i1 o11 t10)
(move-to t10 t3)
(mine-gold-ore_0 t3 o9 i1 o11 i3 o17)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
train_16,0,10,"(:goal
	(and 
		(inventory-holding i3 o17)
		(object-of-type o17 IronOre))
)",True,"(move-to t1 t15)
(pick-up i1 o11 t15)
(move-to t15 t5)
(mine-iron-ore i1 i3 o1 o11 o17 t5)","['mine-sugar-cane_0', 'mine-cobblestone_1', 'mine-beetroot_0', 'move-far-right_2', 'mine-feather_1', 'mine-coal_2', 'mine-wool_1', 'mine-wool1_1', 'mine-gold-ore_0', 'mine-cobblestone_0', 'move-down_0', 'move-far-right_0', 'move-far-right_1', 'mine-gold-ore_2', 'mine-wood_0', 'move-down_1', 'mine-sugar-cane1_2', 'mine-feather_0', 'mine-feather1_0', 'move-left_2', 'mine-sugar-cane1_0', 'mine-potato_0', 'mine-wood_2', 'move-right_2', 'mine-potato_1', 'mine-beetroot_1', 'mine-cobblestone_2', 'move-down_2', 'mine-gold-ore_1', 'mine-wool_2', 'mine-wool1_0', 'mine-coal1_2', 'mine-wool2_2', 'mine-wool2_1', 'move-right_1', 'mine-feather1_1', 'mine-coal1_0', 'mine-potato_2', 'mine-coal1_1', 'mine-wool2_0', 'mine-sugar-cane_2', 'mine-sugar-cane_1', 'mine-beetroot_2', 'mine-coal_0', 'mine-wood_1', 'mine-wool1_2', 'mine-wool_0', 'mine-feather_2', 'mine-coal_1', 'mine-sugar-cane1_1']"
